SELLER_ID,BUYER_ID,SELLER_NAME,BUYER_NAME,SELLER_NON_COMPLIANCE,BUYER_NON_COMPLIANCE,TOTAL_GROSS_SALES_AMOUNT,NO_OF_INVOICES
6793012915,2573813936,Silicon Corp 2,Technical Computer Ltd 10,0,0,153691.2,3
6793012915,2573813936,Silicon Corp 2,Technical Computer Ltd 10,0,0,23799.6,1
6793012915,3520207111,Silicon Corp 2,Administrative Paradigm Universal,0,0,50982.0,1
941705765,605780516,Indicative Community Technologies 5,asas,0,0,83632.8,2
941705765,4921181995,Indicative Community Technologies 5,Virtual Services Corporation 4,0,0,49863.59999999999,1
941705765,5892780820,Indicative Community Technologies 5,North American Automation Concierge 4,0,0,54399.600000000006,1
996611542,9052778206,Ironclad Software Concierge 9,Red Hat Computer Resources 10,0,0,41342.399999999994,1
996611542,1573439040,Ironclad Software Concierge 9,American Software 10,0,0,69594.0,1
996611542,9242934133,Ironclad Software Concierge 9,External Solutions LLC 5,0,0,52370.40000000001,2
996611542,5492270002,Ironclad Software Concierge 9,Profit Production Concierge 4,0,0,29331.6,1
996611542,6412717670,Ironclad Software Concierge 9,"Continential Automation Unlimited, Inc 7",0,0,54961.2,1
1573439040,6742090712,American Software 10,Internal Unified Technologies 4,0,0,29631.600000000002,1
1573439040,1199793421,American Software 10,demouser1,0,0,53420.4,1
6241557590,7950135400,Internet Community Group 2,Key Software 7,0,0,262118.4,4
6241557590,7950135400,Internet Community Group 2,Key Software 7,0,0,29174.4,1
6241557590,6369009445,Internet Community Group 2,Cyber Integrity Universal 6,0,0,64078.8,1
6241557590,5955486192,Internet Community Group 2,Micro Interactive Resources 8,0,0,23014.8,1
6798940101,3041741396,Executive Unified Technologies 4,Network Server Studios 2,0,0,48710.4,2
6798940101,6655310561,Executive Unified Technologies 4,Internal Computer Telecom 5,0,0,38046.0,1
4652588990,8801860898,JKS OILCO,Continential Software Technologies 3,0,0,92962.8,1
4652588990,1479450289,JKS OILCO,Cyber Paradigm Design,0,0,133255.19999999998,2
4652588990,66660635,JKS OILCO,Proffessional Security Group 6,0,0,34095.6,1
4652588990,4080609860,JKS OILCO,Mina9,0,0,24968.399999999998,1
1025593026,6915903205,North American Interworks Studios,Quantum Interworks Advertising 2,1,0,27640.800000000003,1
1025593026,8916558390,North American Interworks Studios,Proffessional Wireless Advertising 5,1,0,66816.0,2
1025593026,58713591,North American Interworks Studios,Internet Paradigm Concierge 3,1,0,68839.20000000001,1
1025593026,9807672405,North American Interworks Studios,Key Wireless Corp 7,1,0,48711.6,1
5883329561,7246424175,Technical PC Studios 8,Internal Computer Telecom 2,1,0,25671.600000000002,1
5883329561,2994845018,Technical PC Studios 8,Corporate Data Advertising 2,1,0,49261.2,1
1025181067,116485479,Cyber Innovation Corp 2,Graphic Server Universal 8,0,0,147258.0,3
1025181067,116485479,Cyber Innovation Corp 2,Graphic Server Universal 8,0,0,54584.399999999994,1
1025181067,4796090973,Cyber Innovation Corp 2,Global Inc 10,0,0,44006.40000000001,1
1025181067,9702307647,Cyber Innovation Corp 2,Automation Design 9,0,1,54849.600000000006,1
7674226591,402382718,Key Digital Concierge 3,Canadian Media Design 4,1,0,30316.8,2
7674226591,8924315476,Key Digital Concierge 3,Moving Business 5,1,0,45676.8,1
7674226591,7376578271,Key Digital Concierge 3,Key Digital Concierge 5,1,0,23136.0,1
7803395330,8747494459,Key Software,Quantum Server Universal 6,0,0,34899.600000000006,1
7803395330,9291760848,Key Software,Graphic Server Universal 10,0,1,16581.6,1
7803395330,4796090973,Key Software,Global Inc 10,0,0,57832.799999999996,2
7803395330,5895560762,Key Software,Enigma Securities Group 8,0,0,53402.399999999994,1
6352544012,9955996974,"External Client Unlimited, Inc 8",Proffessional Wireless Advertising 3,0,0,9986.399999999998,1
6352544012,6477534069,"External Client Unlimited, Inc 8",Certified Paradigm Concierge 5,0,0,35310.0,1
5525346796,9243408027,Technical Computer Ltd 7,Expert Telecom 5,1,0,111722.40000000001,2
5525346796,4139898478,Technical Computer Ltd 7,Certified Integrity Technologies 9,1,0,45408.0,1
2077200325,298141182,Agility Outsourcing Studios 6,Canadian Consulting Design 5,0,1,45954.0,3
2077200325,298141182,Agility Outsourcing Studios 6,Canadian Consulting Design 5,0,1,33357.6,1
2077200325,6896877450,Agility Outsourcing Studios 6,Canadian Outsourcing 10,0,0,35610.0,1
1194658099,7651200479,Continential Software Technologies 5,Graphic Client Concierge 5,0,0,178462.8,3
1194658099,7651200479,Continential Software Technologies 5,Graphic Client Concierge 5,0,0,9873.6,1
1194658099,3193598705,Continential Software Technologies 5,Graphic Client Concierge,0,0,49718.4,1
1194658099,7813622408,Continential Software Technologies 5,Micro Production,0,0,61543.2,1
6024932245,8259180140,Agility PC Advertising 5,Open Unified Studios 8,0,0,47962.8,1
6024932245,4007721809,Agility PC Advertising 5,"Open Networks Unlimited, Inc 4",0,0,108889.19999999998,3
6024932245,4007721809,Agility PC Advertising 5,"Open Networks Unlimited, Inc 4",0,0,19414.8,1
6024932245,3189389016,Agility PC Advertising 5,Proffessional Wireless Advertising 2,0,0,22870.8,1
9063890305,2081094397,Future Solutions LLC 9,Ironclad Software Concierge 10,0,1,27138.000000000004,1
9063890305,9265827413,Future Solutions LLC 9,Silicon Innovation LLC,0,0,39495.6,1
9063890305,9351792954,Future Solutions LLC 9,Silicon Corp,0,0,30884.4,1
9063890305,6294987222,Future Solutions LLC 9,Silicon Opportunities LLC 7,0,0,81206.4,2
9063890305,7673024596,Future Solutions LLC 9,Visual Automation 4,0,0,66668.40000000001,1
2444586117,6352544012,Agility Outsourcing Studios 3,"External Client Unlimited, Inc 8",0,0,81048.0,1
2444586117,8163272949,Agility Outsourcing Studios 3,Red Hat Computer Resources 8,0,0,26216.4,1
7161606910,7736326068,Expert Integrity Technologies 4,Expert Security Telecom 8,0,0,39984.0,1
7161606910,2963410702,Expert Integrity Technologies 4,Key Software 2,0,0,65055.6,1
7161606910,4233608040,Expert Integrity Technologies 4,North American Automation Corp,0,0,45003.6,1
7161606910,5883329561,Expert Integrity Technologies 4,Technical PC Studios 8,0,1,21116.4,1
5208854621,3388560781,Virtual Services Corporation 3,Proffessional Technology 3,0,1,23049.6,1
5208854621,9518300779,Virtual Services Corporation 3,Continential Data Corporation 8,0,0,78703.2,1
4132962296,8100705273,Automation Design 6,"Open Networks Unlimited, Inc 10",0,0,37798.799999999996,1
4132962296,7330514381,Automation Design 6,Graphic Client Concierge 2,0,0,142569.6,2
4132962296,8188147916,Automation Design 6,American Software,0,0,15012.0,1
9427053283,7790814335,Virtual Services Corporation 8,Agility Outsourcing Studios 7,0,0,71724.0,2
9427053283,6299131946,Virtual Services Corporation 8,Cyber Integrity Universal 2,0,0,32520.0,1
9427053283,5852696930,Virtual Services Corporation 8,Internal Computer Telecom 3,0,0,61830.0,1
2981287970,5602654640,Profit Production Concierge,Expert Trade Design 5,0,0,36951.6,1
2981287970,4258607873,Profit Production Concierge,Indicative Community Technologies 9,0,0,46459.2,2
2981287970,8075735333,Profit Production Concierge,Continential Software Technologies,0,0,55296.00000000001,1
9984156125,1718959097,Administrative Innovation 3,Technical Paradigm Technologies 10,0,0,118155.59999999998,3
9984156125,1718959097,Administrative Innovation 3,Technical Paradigm Technologies 10,0,0,34233.600000000006,1
9984156125,8924315476,Administrative Innovation 3,Moving Business 5,0,0,29670.0,1
1149272064,2566381417,Expert Trade Design 2,Administrative Paradigm Universal 6,0,0,18362.399999999998,1
1149272064,956783835,Expert Trade Design 2,Silicon Corp 4,0,1,47180.4,1
1149272064,3971732894,Expert Trade Design 2,Corporate Data Advertising 6,0,0,23750.399999999998,1
1149272064,548258867,Expert Trade Design 2,Expert Security Telecom 10,0,0,29847.6,1
1149272064,3013494930,Expert Trade Design 2,Samara Enterprises,0,0,26852.4,1
1149272064,8293664779,Expert Trade Design 2,Corporate Data Advertising 9,0,0,68089.20000000001,1
3579113338,3387286746,Cyber Security 2,Key Software 6,0,1,47097.600000000006,2
3579113338,9417907554,Cyber Security 2,North American Automation Concierge 10,0,0,45571.200000000004,1
856403599,1717564672,Administrative Automation Inc 7,demouser1,0,0,24331.2,1
856403599,4442797359,Administrative Automation Inc 7,External Solutions LLC 9,0,0,62018.399999999994,1
856403599,4080609860,Administrative Automation Inc 7,Mina9,0,0,33808.8,1
987435406,4231933624,Executive Unified Technologies 5,Internet Paradigm Concierge 7,0,0,109303.2,2
987435406,5280638912,Executive Unified Technologies 5,Global Solutions Studios 8,0,0,36954.0,1
7398346114,3189208003,Canadian Media Design 9,Global Solutions Studios 10,0,0,30801.6,1
7398346114,2386652048,Canadian Media Design 9,Expert Interactive Resources 9,0,0,88206.0,1
7398346114,7620966496,Canadian Media Design 9,Administrative Automation Inc 4,0,0,21734.399999999998,1
7398346114,7852589996,Canadian Media Design 9,External Technologies Design 5,0,0,77521.20000000001,1
3343460240,5892780820,Quantum Wireless 3,North American Automation Concierge 4,0,0,10272.0,1
3343460240,6643235367,Quantum Wireless 3,Technical PC Studios 10,0,0,66490.8,1
9024280238,9290157658,Profit Computer Concierge 4,Quantum Server Universal 3,0,0,65373.600000000006,1
9024280238,2934223355,Profit Computer Concierge 4,Administrative Automation Inc 10,0,0,34317.6,1
3871673498,4435884751,Certified Security 10,External Technologies Design 2,0,0,18394.8,1
3871673498,4051024843,Certified Security 10,Internal Computer Telecom 4,0,0,63350.4,1
3871673498,7395804409,Certified Security 10,Canadian Media Design,0,0,27184.800000000003,1
9873007235,7813622408,Enigma Securities Group,Micro Production,0,0,12475.2,1
9873007235,7379755317,Enigma Securities Group,Proffessional Wireless Advertising,0,1,26371.2,1
9873007235,8003968759,Enigma Securities Group,Cyber Paradigm Design 7,0,0,46546.8,1
7431268167,753242257,Ironclad Software Concierge 5,Cyber Innovation Corp 8,0,0,95346.0,3
7431268167,753242257,Ironclad Software Concierge 5,Cyber Innovation Corp 8,0,0,25754.399999999998,1
7431268167,4369177720,Ironclad Software Concierge 5,"Profit Interactive Unlimited, Inc 3",0,0,14776.8,1
3287590997,3387286746,American Software 3,Key Software 6,0,1,82933.20000000001,3
3287590997,3387286746,American Software 3,Key Software 6,0,1,55232.4,1
3287590997,1810634394,American Software 3,Enigma Securities Group 6,0,0,57024.00000000001,1
3872268138,6172484718,Micro Production 9,Quantum Integrity LLC 9,0,0,263769.60000000003,4
3872268138,6172484718,Micro Production 9,Quantum Integrity LLC 9,0,0,44581.2,1
3872268138,5357021041,Micro Production 9,Canadian Community Group,0,0,30879.6,1
3872268138,5858292845,Micro Production 9,"Profit Interactive Unlimited, Inc 9",0,1,51583.2,1
2927031778,5795371568,JKS Research,External Media Corp 8,0,0,36519.6,1
2927031778,1455851577,JKS Research,"American Paradigm Unlimited, Inc 2",0,0,28939.199999999997,1
8003968759,6278826156,Cyber Paradigm Design 7,Open Unified Studios 6,0,0,54207.600000000006,1
8003968759,66660635,Cyber Paradigm Design 7,Proffessional Security Group 6,0,0,34698.0,1
8143708762,7682734967,Quantum Server Universal 4,Certified Security 3,0,0,29275.199999999997,1
8143708762,6334910569,Quantum Server Universal 4,Future Solutions LLC 4,0,0,54870.0,1
7790814335,1780855274,Agility Outsourcing Studios 7,Silicon Corp 8,0,0,39242.399999999994,1
7790814335,9318496532,Agility Outsourcing Studios 7,Continential Wireless Worldwide 3,0,1,49146.0,1
7790814335,9171615373,Agility Outsourcing Studios 7,Global Inc 6,0,0,138189.59999999998,3
7790814335,9171615373,Agility Outsourcing Studios 7,Global Inc 6,0,0,56399.99999999999,1
7790814335,8720431447,Agility Outsourcing Studios 7,Internet Community Group 5,0,0,40902.0,1
6925187139,3140200871,Agility PC Advertising 6,Expert Telecom 4,0,0,46923.6,1
6925187139,5756477070,Agility PC Advertising 6,Virtual Services Corporation 9,0,0,45667.2,1
2994845018,6690924828,Corporate Data Advertising 2,North American Automation Concierge 5,0,0,89140.80000000002,2
2994845018,7398346114,Corporate Data Advertising 2,Canadian Media Design 9,0,0,79005.6,1
2994845018,5148374672,Corporate Data Advertising 2,Canadian Community Group 8,0,0,41114.399999999994,1
4051024843,9657837798,Internal Computer Telecom 4,"Profit Interactive Unlimited, Inc 4",0,1,39301.2,1
4051024843,5321092501,Internal Computer Telecom 4,Expert Telecom 2,0,0,36417.6,1
4051024843,1158429050,Internal Computer Telecom 4,Profit Server Concierge 7,0,0,53978.4,1
4814398388,2671987832,Graphic Server Universal 5,Quantum Wireless 9,0,0,44554.8,1
4814398388,5853230942,Graphic Server Universal 5,Ironclad Software Concierge 7,0,0,96803.99999999999,2
4814398388,6378858274,Graphic Server Universal 5,Indicative Opportunities Vision 9,0,0,32238.0,1
4814398388,3985953318,Graphic Server Universal 5,"Continential Automation Unlimited, Inc 5",0,0,54696.0,1
9720363551,7492143622,Canadian Consulting Design 2,Profit Production Concierge 5,0,0,82809.6,1
9720363551,7905289626,Canadian Consulting Design 2,Antar Enterprises,0,0,120691.19999999998,2
9720363551,4573286167,Canadian Consulting Design 2,External Technologies Design 7,0,0,62736.0,1
9720363551,1488188447,Canadian Consulting Design 2,Automation Design 5,0,0,17704.800000000003,1
6052550032,7731692936,Agility Outsourcing Studios 5,External Technologies Design 8,0,0,89362.8,1
6052550032,1407905016,Agility Outsourcing Studios 5,"Micro Client Unlimited, Inc 3",0,0,64017.6,1
6052550032,7091047208,Agility Outsourcing Studios 5,Profit Production Concierge 9,0,1,30588.0,1
6052550032,5652570264,Agility Outsourcing Studios 5,Test,0,0,42913.2,1
2382678882,7003390812,demouser2,Profit Server Concierge 3,0,0,17029.2,1
2382678882,1407905016,demouser2,"Micro Client Unlimited, Inc 3",0,0,118406.4,2
2382678882,9294563470,demouser2,Global Solutions Studios,0,0,42067.2,1
2382678882,5858292845,demouser2,"Profit Interactive Unlimited, Inc 9",0,1,40435.2,1
5934006968,6632336584,External Solutions LLC 7,Visual Automation 3,0,0,151740.0,2
5934006968,4484020493,External Solutions LLC 7,Network Server Studios 3,0,0,68905.2,1
5934006968,4610695925,External Solutions LLC 7,Micro Interactive Resources 5,0,0,24424.8,1
7620966496,5586826580,Administrative Automation Inc 4,Future Solutions LLC 2,0,0,84693.6,2
7620966496,5647738174,Administrative Automation Inc 4,Technical Paradigm Technologies 8,0,0,56957.99999999999,1
66475746,3861957333,External Solutions LLC 3,Technical Networks Technologies 2,1,0,111638.4,2
66475746,6789859634,External Solutions LLC 3,Indicative Community Technologies 10,1,0,47563.200000000004,1
66475746,2927841144,External Solutions LLC 3,Expert Telecom 3,1,0,77438.40000000001,1
2324417062,6419241764,Global Inc 7,Key Wireless Corp 4,0,0,59124.0,1
2324417062,3186061663,Global Inc 7,"Open Networks Unlimited, Inc 7",0,0,38544.0,1
2324417062,3278687479,Global Inc 7,External Solutions LLC 8,0,0,36109.200000000004,1
8062387712,3791750938,Profit Server Concierge 6,Integrity 9,0,0,60621.6,2
8062387712,5588191303,Profit Server Concierge 6,Executive Unified Technologies 7,0,0,58265.99999999999,1
5652570264,7431906451,Test,External Technologies Design 9,0,0,86847.59999999999,1
5652570264,2186181192,Test,Canadian Outsourcing 5,0,1,65460.0,1
5652570264,7651200479,Test,Graphic Client Concierge 5,0,0,122188.8,2
5652570264,2146092644,Test,Micro Production 2,0,0,42698.4,1
5652570264,7906552567,Test,Expert Security Telecom,0,0,18970.8,1
6220510239,3186061663,American Software 8,"Open Networks Unlimited, Inc 7",0,0,46926.0,1
6220510239,7960317726,American Software 8,Indicative Community Technologies 3,0,0,31833.6,1
360537236,5855148067,Global Inc 2,Quantum Wireless 6,1,0,175176.0,3
360537236,5855148067,Global Inc 2,Quantum Wireless 6,1,0,46143.600000000006,1
360537236,3416982560,Global Inc 2,Technical PC Studios 7,1,0,27739.199999999997,1
360537236,5282900838,Global Inc 2,demo test user,1,0,25798.800000000003,1
2691956262,5208854621,Cyber Innovation Corp,Virtual Services Corporation 3,1,0,26191.2,1
2691956262,3287590997,Cyber Innovation Corp,American Software 3,1,0,65782.8,1
116485479,7049065477,Graphic Server Universal 8,Continential Data Corporation 7,0,0,176738.40000000002,3
116485479,7049065477,Graphic Server Universal 8,Continential Data Corporation 7,0,0,62743.2,1
116485479,9527466656,Graphic Server Universal 8,Quantum Server Universal 5,0,0,12286.800000000001,1
116485479,199278228,Graphic Server Universal 8,Advanced Byte Firm 5,0,0,41803.200000000004,1
6453542164,5143580995,Indicative Opportunities Vision 2,Key Software 9,0,0,214992.0,4
6453542164,5143580995,Indicative Opportunities Vision 2,Key Software 9,0,0,55167.6,1
6453542164,6376197781,Indicative Opportunities Vision 2,Expert Telecom 8,0,0,48734.399999999994,1
6453542164,3081438315,Indicative Opportunities Vision 2,Ironclad Software Concierge 8,0,0,42035.99999999999,1
3219946246,5645066588,North American Automation Corp 3,Cyber Security 10,0,0,85312.8,2
3219946246,2470681604,North American Automation Corp 3,Technical Computer Ltd,0,0,52927.2,1
5612812878,2927031778,North American Trade Group 2,JKS Research,0,0,42585.6,1
5612812878,3922206760,North American Trade Group 2,Quantum Server Universal 9,0,0,41661.6,1
5612812878,5315779962,North American Trade Group 2,Technical Computer Ltd 8,0,0,36981.6,1
1396368692,7946248025,Canadian Outsourcing 4,TESTARA,0,0,38610.0,1
1396368692,9549524404,Canadian Outsourcing 4,Key Byte Group,0,0,14074.8,1
3054613122,6070101026,Administrative Innovation 4,Advanced Byte Inc,0,0,62948.4,1
3054613122,132063944,Administrative Innovation 4,Key Wireless Corp 5,0,0,85366.8,1
313874555,2804138370,DJA Clothes,Continential Data Corporation 2,0,1,122961.59999999999,3
313874555,2804138370,DJA Clothes,Continential Data Corporation 2,0,1,55472.399999999994,1
313874555,1718959097,DJA Clothes,Technical Paradigm Technologies 10,0,0,57440.399999999994,1
313874555,6933928851,DJA Clothes,Technical Paradigm Technologies 2,0,0,31623.6,1
762241245,3520207111,Graphic Outsourcing Studios 10,Administrative Paradigm Universal,0,0,47508.0,2
762241245,556321771,Graphic Outsourcing Studios 10,"Profit Interactive Unlimited, Inc 7",0,0,40840.799999999996,1
762241245,5106382010,Graphic Outsourcing Studios 10,Expert Telecom 10,0,1,56276.399999999994,1
9448368288,6412717670,Continential Software Technologies 2,"Continential Automation Unlimited, Inc 7",1,0,35070.0,1
9448368288,6453542164,Continential Software Technologies 2,Indicative Opportunities Vision 2,1,0,136342.80000000002,3
9448368288,6453542164,Continential Software Technologies 2,Indicative Opportunities Vision 2,1,0,23552.399999999998,1
9448368288,5830762320,Continential Software Technologies 2,Proffessional Networking Studios 2,1,0,76009.2,1
6691081005,1025593026,Global Solutions Studios 9,North American Interworks Studios,0,1,29326.8,1
6691081005,2875668456,Global Solutions Studios 9,Proffessional Security Group 2,0,0,177116.40000000002,3
6691081005,2875668456,Global Solutions Studios 9,Proffessional Security Group 2,0,0,35233.2,1
6691081005,3186061663,Global Solutions Studios 9,"Open Networks Unlimited, Inc 7",0,0,38859.6,1
3919975448,8662483690,Internal Unified Technologies 7,TST Consultancy,0,1,39722.399999999994,1
3919975448,8547290457,Internal Unified Technologies 7,Internet Computer Vision 2,0,0,52746.0,1
3919975448,9276868930,Internal Unified Technologies 7,Quantum Wireless 7,0,0,25250.4,1
3919975448,5319481439,Internal Unified Technologies 7,Proffessional Technology 9,0,0,41530.8,1
3919975448,5963233333,Internal Unified Technologies 7,Agility PC Advertising 9,0,0,61063.200000000004,2
3919975448,8972952677,Internal Unified Technologies 7,"American Paradigm Unlimited, Inc 8",0,0,11017.199999999999,1
6507958614,1025593026,Quantum Interworks Advertising 8,North American Interworks Studios,0,1,17251.199999999997,1
6507958614,4652588990,Quantum Interworks Advertising 8,JKS OILCO,0,0,40596.0,1
6507958614,9113914333,Quantum Interworks Advertising 8,Proffessional Networking Studios 8,0,0,50222.399999999994,1
6507958614,9400221594,Quantum Interworks Advertising 8,Cyber Innovation Corp 7,0,1,83215.19999999998,2
6507958614,302374740,Quantum Interworks Advertising 8,Expert Interactive Resources 2,0,0,40539.6,1
8794050798,2607972283,Administrative Automation Inc 5,Enigma Wireless Design 3,0,0,29319.600000000002,1
8794050798,9089540830,Administrative Automation Inc 5,Administrative Innovation 10,0,0,38872.8,1
709183361,6434968115,"External Client Unlimited, Inc 6",Cyber Integrity Universal 10,0,0,77529.6,2
709183361,1908621987,"External Client Unlimited, Inc 6",Administrative Trade Telecom 10,0,0,45699.600000000006,1
709183361,4801590764,"External Client Unlimited, Inc 6",External Technologies Design 4,0,0,46468.799999999996,1
8968268655,22625097,Advanced Byte Inc 4,"American Paradigm Unlimited, Inc 6",0,0,35173.2,1
8968268655,6895489050,Advanced Byte Inc 4,Expert Security Telecom 5,0,1,22320.0,1
6652517511,179933136,Advanced Byte Inc 3,Administrative Trade Telecom 4,0,1,33932.4,1
6652517511,5796749533,Advanced Byte Inc 3,Silicon Innovation LLC 9,0,0,44059.2,1
6652517511,1303052065,Advanced Byte Inc 3,"Micro Client Unlimited, Inc 5",0,0,72241.20000000001,3
6652517511,1303052065,Advanced Byte Inc 3,"Micro Client Unlimited, Inc 5",0,0,21946.8,1
6652517511,8576646850,Advanced Byte Inc 3,Enigma Securities Group 3,0,0,45186.0,1
7630507122,518862227,Quantum Server Universal 8,Administrative Automation Inc 6,0,0,33986.4,1
7630507122,2461227472,Quantum Server Universal 8,Administrative Paradigm Universal 4,0,0,65145.6,2
7630507122,2026631170,Quantum Server Universal 8,Moving Business 3,0,0,26733.6,1
340780104,7957783282,Integrity 6,Integrity 5,0,0,35565.6,1
340780104,1692526151,Integrity 6,Administrative Automation Inc 2,0,0,31215.6,1
340780104,9574613872,Integrity 6,Executive Unified Technologies 3,0,0,54399.600000000006,1
7652152528,9817876867,Profit Computer Concierge 2,Indicative Community Resources 3,1,1,184395.59999999998,3
7652152528,9817876867,Profit Computer Concierge 2,Indicative Community Resources 3,1,1,26703.600000000002,1
7652152528,547965318,Profit Computer Concierge 2,Ironclad Client Group 5,1,0,41728.8,1
7652152528,2006857412,Profit Computer Concierge 2,Cyber Paradigm Design 5,1,0,26116.8,1
5280638912,4785277087,Global Solutions Studios 8,Cyber Paradigm Design 10,0,0,155311.2,2
5280638912,5143580995,Global Solutions Studios 8,Key Software 9,0,0,42817.200000000004,1
2330255865,8240849995,External Media Corp 6,Expert Security Telecom 6,0,0,45249.6,1
2330255865,9891278881,External Media Corp 6,Internet Paradigm Concierge 6,0,0,26887.199999999997,2
2330255865,8657164971,External Media Corp 6,Administrative Trade Telecom 2,0,0,28737.600000000002,1
2330255865,8972952677,External Media Corp 6,"American Paradigm Unlimited, Inc 8",0,0,31322.399999999998,1
7206327350,6355567009,Technical PC Studios 9,"Profit Interactive Unlimited, Inc",0,0,64939.19999999999,2
7206327350,6507958614,Technical PC Studios 9,Quantum Interworks Advertising 8,0,0,24831.6,1
7206327350,4570075413,Technical PC Studios 9,Administrative Concierge 7,0,0,40888.8,1
4708140222,5853700076,American Software 2,North American Trade Group 8,0,0,63602.399999999994,1
4708140222,7206327350,American Software 2,Technical PC Studios 9,0,0,48063.600000000006,1
3081438315,611571050,Ironclad Software Concierge 8,Internet Computer Vision 10,0,0,51115.2,1
3081438315,7682734967,Ironclad Software Concierge 8,Certified Security 3,0,0,34473.6,1
3081438315,2543782976,Ironclad Software Concierge 8,Technical Networks Technologies 6,0,0,30769.200000000004,1
3081438315,6862584825,Ironclad Software Concierge 8,Internal Unified Technologies 6,0,1,107056.79999999999,2
3081438315,8062387712,Ironclad Software Concierge 8,Profit Server Concierge 6,0,0,28207.200000000004,1
6529753805,5758425523,Technical Networks Technologies 7,Graphic Server Universal 2,0,0,80100.0,3
6529753805,5758425523,Technical Networks Technologies 7,Graphic Server Universal 2,0,0,60613.2,1
6529753805,6052550032,Technical Networks Technologies 7,Agility Outsourcing Studios 5,0,0,40184.4,1
3023635707,8907917084,Integrity 2,Agility Outsourcing Studios 10,0,0,46111.2,2
3023635707,1479450289,Integrity 2,Cyber Paradigm Design,0,0,29284.8,1
3023635707,5647836424,Integrity 2,"Open Networks Unlimited, Inc 2",0,0,35160.0,1
9574613872,5647836424,Executive Unified Technologies 3,"Open Networks Unlimited, Inc 2",0,0,76327.2,2
9574613872,7248849094,Executive Unified Technologies 3,Executive Unified Technologies 6,0,0,40995.6,1
1396048158,7782441080,Red Hat Computer Resources 6,Expert Interactive Resources 7,0,0,100870.8,1
1396048158,7379755317,Red Hat Computer Resources 6,Proffessional Wireless Advertising,0,1,26175.600000000002,3
1396048158,7379755317,Red Hat Computer Resources 6,Proffessional Wireless Advertising,0,1,26503.2,1
1396048158,8441116651,Red Hat Computer Resources 6,Cyber Security 8,0,0,8020.8,1
1396048158,8215093496,Red Hat Computer Resources 6,Quantum Integrity LLC 6,0,0,18202.8,1
4780553538,1170070623,Visual Automation 6,Administrative Paradigm Universal 5,0,0,134730.00000000003,3
4780553538,1170070623,Visual Automation 6,Administrative Paradigm Universal 5,0,0,55568.399999999994,1
4780553538,3181012498,Visual Automation 6,Canadian Consulting Design 3,0,1,75610.79999999999,1
4015864756,4562152057,Network Server Studios 6,Certified Paradigm Concierge 10,0,0,73044.0,2
4015864756,3287590997,Network Server Studios 6,American Software 3,0,0,58629.600000000006,1
4015864756,2691956262,Network Server Studios 6,Cyber Innovation Corp,0,1,50221.200000000004,1
357691992,35241812,Proffessional Technology,North American Automation Concierge 2,0,0,47066.399999999994,1
357691992,4873016257,Proffessional Technology,Silicon Corp 9,0,0,45532.8,1
7029928924,5439003033,Cyber Innovation Corp 10,North American Trade Group 10,0,1,22768.8,1
7029928924,5934006968,Cyber Innovation Corp 10,External Solutions LLC 7,0,0,41842.8,1
7029928924,7206327350,Cyber Innovation Corp 10,Technical PC Studios 9,0,0,67340.4,1
7905289626,7442337379,Antar Enterprises,Canadian Media Design 2,0,0,163128.0,4
7905289626,7442337379,Antar Enterprises,Canadian Media Design 2,0,0,27637.2,1
7905289626,7803395330,Antar Enterprises,Key Software,0,0,67776.0,1
7905289626,7428322583,Antar Enterprises,Expert Interactive Resources 10,0,0,22784.4,1
5861163015,1298378264,North American Automation Concierge,Key Byte Group 6,0,0,53288.4,1
5861163015,9483038935,North American Automation Concierge,Administrative Concierge 6,0,0,73706.40000000001,2
5861163015,3861957333,North American Automation Concierge,Technical Networks Technologies 2,0,0,30248.4,1
5861163015,4652588990,North American Automation Concierge,JKS OILCO,0,0,43243.200000000004,1
5411858506,4563790282,Administrative Concierge 5,TMT Industries,1,0,45447.6,1
5411858506,2423907079,Administrative Concierge 5,Graphic Client Concierge 7,1,0,44222.399999999994,1
5411858506,7287771704,Administrative Concierge 5,Visual Interworks Design 7,1,0,44403.6,1
5411858506,5265288439,Administrative Concierge 5,Canadian Outsourcing 9,1,0,82046.40000000001,2
5411858506,6854029210,Administrative Concierge 5,Open Unified Studios 10,1,0,46698.0,1
5411858506,750880344,Administrative Concierge 5,Indicative Opportunities Vision 3,1,1,13275.599999999999,1
2289046202,2927841144,Administrative Trade Telecom 8,Expert Telecom 3,0,0,50512.8,1
2289046202,3041741396,Administrative Trade Telecom 8,Network Server Studios 2,0,0,36878.4,1
3739746146,5148001406,Expert Security Telecom 9,Internet Paradigm Concierge 9,0,0,188460.0,2
3739746146,6746845935,Expert Security Telecom 9,Future Solutions LLC,0,0,41078.4,1
4080609860,5136445854,Mina9,Cyber Integrity Universal,0,0,45772.8,2
4080609860,7905520242,Mina9,Indicative Community Resources 6,0,0,39514.799999999996,1
4080609860,6818369849,Mina9,Indicative Community Technologies 6,0,0,34695.6,1
7852589996,2582320408,External Technologies Design 5,"Micro Client Unlimited, Inc",0,0,58867.200000000004,4
7852589996,2582320408,External Technologies Design 5,"Micro Client Unlimited, Inc",0,0,12416.4,1
7852589996,4839332485,External Technologies Design 5,"American Paradigm Unlimited, Inc 3",0,0,32348.4,1
