TXPYR_ID,TXPYR_IDTYPE,TXPYR_NAME,BUSINESS_TYPE,BALANCE,RATIO_OF_PAYMENTS_DUE,NON_COMPL_PROB,BANKRUPTCY_PROB,INVOICED_SALES_AMOUNT,INVOICED_SALES_TAX_AMOUNT,INVOICED_PURCHASED_AMOUNT,YEAR
8100705273,TIN,"Open Networks Unlimited, Inc 10",Unlimited Partnership,110000,0.0,0.7370159478298263,0.6628678652227744,314430.0,52404.999999999985,183784.8,2019
9776519040,TIN,Graphic Outsourcing Studios 4,Statutory Company,144230,0.0,0.6488971136752394,0.5357723901884839,285244.8,47540.799999999996,206670.0,2019
6899402643,TIN,Cyber Paradigm Design 6,Subsidiary Company,176190,0.0,0.3700271514339419,0.16734017268128373,75951.6,12658.599999999999,66688.8,2019
3875088941,TIN,Profit Server Concierge 8,Limited Partnership,212717,0.0,0.46014841930393063,0.8642872055679838,122054.4,20342.4,259051.2,2019
5187299081,TIN,Global Inc,Unlimited Partnership,190934,0.0,0.3355349734186292,0.009922616788029304,185218.8,30869.800000000007,312924.0,2019
203450264,TIN,Visual Interworks Design,Public Limited Company,109568,0.0,0.4175634586539673,0.6869479689781084,221911.2,36985.2,236036.39999999997,2019
9847119581,TIN,Key Wireless Corp 3,Statutory Company,68182,0.0,0.05016090488027269,0.6315926850111067,109472.40000000001,18245.40000000001,0.0,2019
7422224636,TIN,Red Hat Computer Resources 7,Subsidiary Company,154173,0.0,0.8602196482507755,0.5544126243569943,238465.2,39744.19999999999,335757.6,2019
97488889,TIN,Quantum Interworks Advertising 6,Chartered Company,122116,0.5957183962358318,0.39282255058532844,0.34752270566171106,119266.79999999999,19877.799999999992,397098.0,2019
9243408027,TIN,Expert Telecom 5,Unlimited Partnership,63125,0.1882915165346235,0.8110722710052335,0.49467392802889676,114345.6,19057.600000000006,261648.0,2019
3756876779,TIN,Graphic Server Universal,Private Company Limited by Shares,148231,0.0,0.43185098476076605,0.8751562965045823,285009.6000000001,47501.60000000002,49722.0,2019
5636439168,TIN,Proffessional Security Group 8,Subsidiary Company,199219,0.6175577391255038,0.8112106959677207,0.4305110672136077,166195.2,27699.199999999997,86972.4,2019
5853700076,TIN,North American Trade Group 8,Sole Proprietorship,55834,0.0,0.39480120374039646,0.22050823491066107,78301.2,13050.199999999997,255829.2,2019
2085947606,TIN,Internet Computer Vision 5,Public Limited Company,45818,0.0,0.3715372430849677,0.8932885506175966,328286.4,54714.400000000016,110011.20000000001,2019
9096874034,TIN,"Continential Automation Unlimited, Inc 4",Statutory Company,71866,0.0,0.7310168121412277,0.6823281714693483,290924.4,48487.40000000002,87324.0,2019
7324289674,TIN,Internet Computer Vision 8,Public Limited Company,57283,0.0,0.8723312263548413,0.2586864982888098,194294.4,32382.400000000005,95041.2,2019
5952044411,TIN,Network Server Studios 7,Subsidiary Company,63411,0.0,0.5913960525735374,0.10257695405469268,240948.0,40158.0,153158.40000000002,2019
2763475763,TIN,Administrative Paradigm Universal 9,Holding Company,51219,0.0,0.8313325907297495,0.3710703195763317,174838.80000000002,29139.8,311274.0,2019
7919736938,TIN,Technical Computer Ltd 2,Subsidiary Company,247344,0.18974019858929148,0.7792848010481161,0.7166345734868538,121353.59999999999,20225.6,49618.8,2019
447429872,TIN,External Media Corp 7,Statutory Company,234273,0.0,0.6860137088277053,0.018840854433017164,227086.80000000002,37847.8,70526.4,2019
2573813936,TIN,Technical Computer Ltd 10,Limited Partnership,131447,0.0,0.046731732052883106,0.1402280393094631,313561.19999999995,52260.2,169148.4,2019
1421885630,TIN,Integrity 8,Statutory Company,118318,0.0,0.23506140044549154,0.7552266085141843,257560.80000000002,42926.799999999996,187152.0,2019
302374740,TIN,Expert Interactive Resources 2,Subsidiary Company,296577,0.0,0.06962773031742214,0.8810508922991435,208645.2,34774.2,235787.99999999994,2019
58713591,TIN,Internet Paradigm Concierge 3,Sole Proprietorship,208696,0.0,0.16729193280416074,0.7287638716829894,188249.99999999997,31374.99999999999,123258.00000000001,2019
4139898478,TIN,Certified Integrity Technologies 9,Unlimited Partnership,177210,0.0,0.8739369864478869,0.0022780822749636775,205397.99999999997,34232.99999999999,196105.2,2019
9294563470,TIN,Global Solutions Studios,Public Limited Company,251251,0.0,0.47772809277257794,0.7429052765886001,145651.2,24275.200000000008,193969.2,2019
6885982819,TIN,Expert Security Telecom 7,Public Limited Company,87054,0.0,0.4637832136962056,0.390680136132471,251578.8,41929.79999999999,221978.4,2019
2088653079,TIN,Indicative Community Technologies 8,Holding Company,181836,0.35085400710712544,0.5218341763943484,0.8094805319464873,208758.0,34793.0,230047.2,2019
3122199309,TIN,Executive Unified Technologies 2,Public Limited Company,76256,0.0,0.40046552884808184,0.5337098413261678,78082.8,13013.800000000007,126680.40000000002,2019
9249940245,TIN,Graphic Server Universal 4,Limited Partnership,172470,0.0,0.5957263791919081,0.556812142449668,157729.2,26288.19999999999,99495.6,2019
9683332399,TIN,Cyber Paradigm Design 4,Public Limited Company,32032,0.3511086067339553,0.16790319148546215,0.23076538249356712,198489.59999999998,33081.600000000006,78890.4,2019
1173583648,TIN,North American Interworks Studios 3,Private Company Limited by Shares,233649,0.0,0.661182471411205,0.5750931628110809,137755.2,22959.199999999997,293410.79999999993,2019
808434058,TIN,Agility Outsourcing Studios 2,Limited Partnership,105327,0.0,0.05043061191213621,0.2293474532260432,334293.6,55715.59999999999,246974.40000000002,2019
500072338,TIN,"Continential Automation Unlimited, Inc 8",Private Company Limited by Shares,291734,0.0,0.6310707173778924,0.4162735070786446,61916.399999999994,10319.399999999994,26683.199999999997,2019
5511422359,TIN,Technical Networks Technologies 3,Chartered Company,71941,0.0,0.22715500081822074,0.7572902274678088,174736.8,29122.8,197946.0,2019
6915903205,TIN,Quantum Interworks Advertising 2,Limited Partnership,87731,0.0,0.44454450834560405,0.2715778184088199,229464.0,38244.000000000015,206892.00000000003,2019
7578248743,TIN,"Continential Automation Unlimited, Inc 10",Public Limited Company,242651,0.5312125822999119,0.26395320153654483,0.4342155875643187,141204.0,23534.0,0.0,2019
7782441080,TIN,Expert Interactive Resources 7,Limited Partnership,113171,0.0,0.670282492827765,0.6343178864696134,218314.8,36385.8,202429.2,2019
6378858274,TIN,Indicative Opportunities Vision 9,Limited Partnership,159140,0.0,0.597907549950821,0.1283044062130601,137368.8,22894.800000000003,316436.4,2019
4480413531,TIN,Canadian Outsourcing,Holding Company,91993,0.0,0.8950391278598826,0.8744551196985543,226408.80000000002,37734.799999999996,156002.4,2019
8720431447,TIN,Internet Community Group 5,Sole Proprietorship,174053,0.0,0.602302532872037,0.667699873939999,233278.80000000002,38879.8,191476.8,2019
8075735333,TIN,Continential Software Technologies,Limited Partnership,285955,0.0,0.585366367668499,0.056771316899745364,277914.0,46319.00000000001,273286.8,2019
202152621,TIN,North American Trade Group,Chartered Company,127163,0.0,0.17843545235450986,0.8858253423336397,214066.8,35677.79999999998,201280.8,2019
3775172801,TIN,Expert Trade Design 6,Subsidiary Company,40120,0.5767150090528445,0.046867637012069176,0.8668940691441099,210038.40000000002,35006.4,0.0,2019
8259504693,TIN,Administrative Automation Inc 8,Private Company Limited by Shares,86784,0.0,0.25749195516699813,0.12539521659039457,280111.19999999995,46685.19999999998,33463.2,2019
388320433,TIN,Expert Trade Design 7,Chartered Company,284888,0.0,0.27600465350784215,0.7404686184200728,79128.0,13188.0,75607.2,2019
3488159570,TIN,Visual Automation 10,Statutory Company,131678,0.0,0.3866437216547491,0.32822745406378817,314803.2,52467.2,227336.40000000002,2019
920353466,TIN,Red Hat Computer Resources 3,Subsidiary Company,165207,0.0,0.13451281070600715,0.5705940904446408,259096.8,43182.79999999999,274686.0,2019
5586826580,TIN,Future Solutions LLC 2,Holding Company,244269,0.0,0.5974614958610378,0.3776720906194683,255592.80000000002,42598.799999999996,149605.2,2019
3772863200,TIN,North American Automation Corp 4,Public Limited Company,56957,0.0,0.5360758103398202,0.46636536352584745,55400.399999999994,9233.399999999994,65397.600000000006,2019
6137599875,TIN,Expert Security Telecom 2,Limited Partnership,90583,0.0,0.13606265413612326,0.4764076322697707,57382.8,9563.800000000003,57564.0,2019
3248182814,TIN,Indicative Community Resources 7,Private Company Limited by Shares,202203,0.0,0.14854800884480315,0.5579230658093162,135483.59999999998,22580.59999999999,19140.0,2019
9612788410,TIN,Administrative Trade Telecom 5,Public Limited Company,252113,0.0,0.046767926347572576,0.8282263503477743,121310.40000000001,20218.40000000001,66066.0,2019
4421322163,TIN,North American Automation Corp 7,Unlimited Partnership,121347,0.0,0.7725015418942206,0.8731411705956715,239242.79999999996,39873.799999999996,35596.8,2019
3207925232,TIN,Internet Community Group 3,Limited Partnership,118813,0.0,0.6065114933860917,0.4424609389275645,193854.00000000003,32309.000000000015,250369.19999999998,2019
3495386415,TIN,Visual Automation 9,Limited Partnership,144317,0.0,0.6247624563760278,0.5600845802525909,311899.2,51983.20000000001,323919.60000000003,2019
1703445142,TIN,Corporate Data Advertising 5,Private Company Limited by Shares,97371,0.0,0.32859612797958077,0.5776502249890771,279336.0,46555.99999999999,132146.40000000002,2019
7691286274,TIN,DJA Hardware Store,Subsidiary Company,156059,0.6341168591377693,0.29190467773190076,0.6708948525669208,285202.80000000005,47533.799999999996,146000.4,2019
6951511115,TIN,Quantum Integrity LLC 4,Chartered Company,289045,0.0,0.6826211984075852,0.3489481973242517,86721.59999999999,14453.599999999991,139215.59999999998,2019
6762492590,TIN,Global Inc 4,Holding Company,156812,0.0,0.027906502040210567,0.8450829199309214,253759.2,42293.20000000001,129096.0,2019
8392708451,TIN,Global Inc 3,Public Limited Company,45420,0.0,0.7616103381338534,0.6266872823668697,187068.0,31178.000000000007,66960.0,2019
2386692390,TIN,Administrative Concierge 10,Statutory Company,265080,0.0,0.4079474629820322,0.2918114003433254,181998.0,30333.000000000007,0.0,2019
5687768916,TIN,Silicon Opportunities LLC 9,Holding Company,102743,0.0,0.5013928424569296,0.8586455527774215,300192.0,50032.000000000015,109519.20000000001,2019
5602654640,TIN,Expert Trade Design 5,Limited Partnership,200690,0.0,0.6527969189029679,0.06984607035193323,113829.6,18971.6,368167.2,2019
4048349013,TIN,Internet Community Group 6,Sole Proprietorship,131583,0.0,0.828638199445321,0.2071496688334639,211077.6,35179.6,0.0,2019
7405883255,TIN,Hans Mann,Public Limited Company,48715,0.0,0.348764882016619,0.723158563910875,262158.0,43693.0,216330.00000000003,2019
2313446823,TIN,Quantum Wireless,Statutory Company,54562,0.0,0.8246707035625286,0.7442389896188267,134628.0,22438.000000000007,45343.2,2019
7704577988,TIN,Reliable Services Advertising 8,Holding Company,199357,0.0,0.3790703703125146,0.5165303825283443,80640.0,13440.0,49273.2,2019
7439976753,TIN,Internal Unified Technologies 2,Private Company Limited by Shares,72284,0.4535390664336808,0.12863582293494508,0.15092084458387653,103400.4,17233.399999999994,136905.6,2019
5833492782,TIN,Administrative Concierge 3,Chartered Company,269315,0.0,0.15420203031184465,0.7653282338434683,260420.4,43403.399999999994,283770.0,2019
6906392884,TIN,Silicon Opportunities LLC 6,Private Company Limited by Shares,293626,0.0,0.7177640246121278,0.6015803241413313,98210.4,16368.400000000005,54964.8,2019
5315779962,TIN,Technical Computer Ltd 8,Unlimited Partnership,257637,0.0,0.6137484519663682,0.4357300693096516,167188.80000000002,27864.8,67760.4,2019
296518073,TIN,Technical Concepts Studios 4,Sole Proprietorship,116311,0.0,0.07804616426815938,0.24066304948850079,345880.8,57646.799999999996,43489.2,2019
7246424175,TIN,Internal Computer Telecom 2,Limited Partnership,90429,0.0,0.54623500861129,0.2977223076281909,264808.8,44134.8,236404.80000000002,2019
3982244382,TIN,Certified Integrity Technologies 6,Holding Company,177408,0.5299132228989761,0.2730056425587805,0.5505640252420152,255192.0,42532.0,88785.6,2019
9566545762,TIN,Open Unified Studios 2,Chartered Company,137802,0.0,0.5019708058146496,0.6335382256042645,288848.4,48141.40000000001,30148.800000000003,2019
8957772298,TIN,Ironclad Client Group 3,Sole Proprietorship,279942,0.0,0.7993682431568981,0.7848918252200543,116420.40000000001,19403.400000000005,257793.6,2019
5125392340,TIN,Ironclad Software Concierge 6,Private Company Limited by Shares,70259,0.0,0.7004521155296993,0.06745316806940545,278068.8,46344.8,441028.79999999993,2019
6175812744,TIN,Cyber Paradigm Design 8,Sole Proprietorship,167778,0.0,0.30842572707453614,0.3177026053164296,327541.19999999995,54590.200000000004,160736.4,2019
4930542612,TIN,Technical PC Studios 3,Unlimited Partnership,281741,0.0,0.06389594243949037,0.6604863410929582,309002.4,51500.40000000001,77269.2,2019
3885418266,TIN,Indicative Opportunities Vision 5,Public Limited Company,214803,0.0,0.3810905131035145,0.8691179341134441,150334.80000000002,25055.800000000025,53017.2,2019
109284943,TIN,Continential Data Corporation 10,Holding Company,44465,0.18642931861201498,0.2989742392012506,0.35452396157933347,295230.0,49205.0,342568.8,2019
3796014067,TIN,Network Cluster 3,Holding Company,120397,0.0,0.11133148181025293,0.6448576635030243,250179.6,41696.600000000006,264014.39999999997,2019
9625195623,TIN,Reliable Services Advertising 7,Holding Company,113106,0.0,0.014467201344778602,0.4009662414848992,165734.4,27622.4,13827.599999999999,2019
5919939949,TIN,External Media Corp,Sole Proprietorship,106795,0.20088778923485406,0.399263485531039,0.333411415204131,166579.19999999998,27763.199999999986,68703.6,2019
2827528363,TIN,Continential Software Technologies 9,Sole Proprietorship,109764,0.22279798716788274,0.8973428052383662,0.8984728130333841,137061.6,22843.600000000006,315689.99999999994,2019
5758425523,TIN,Graphic Server Universal 2,Private Company Limited by Shares,262498,0.3441341011298704,0.313216468250002,0.6515373852075427,127232.4,21205.4,298863.60000000003,2019
605780516,TIN,asas,Chartered Company,26328,0.0,0.24716906897553215,0.1388096778041689,113493.6,18915.6,58185.6,2019
9433060545,TIN,North American Automation Corp 6,Sole Proprietorship,108241,0.0,0.10585049496192375,0.4422512367112671,319925.99999999994,53320.99999999998,244526.40000000002,2019
4500848147,TIN,"Continential Automation Unlimited, Inc",Public Limited Company,120277,0.0,0.7266527830982863,0.6565718651847882,191764.8,31960.799999999996,340137.60000000003,2019
3983612464,TIN,Indicative Opportunities Vision 6,Sole Proprietorship,208777,0.0,0.06107083877673967,0.760771803207496,268921.2,44820.19999999999,207621.59999999998,2019
3074057747,TIN,Certified Integrity Technologies 5,Statutory Company,187577,0.0,0.7545589926808126,0.019174054878865667,225361.2,37560.20000000001,102202.8,2019
8005663672,TIN,Administrative Trade Telecom 7,Limited Partnership,218567,0.0,0.6294004325333178,0.2401377524324276,200074.8,33345.8,234223.2,2019
8234297899,TIN,Canadian Outsourcing 7,Public Limited Company,114212,0.0,0.3826913945103179,0.8774818315179261,215599.2,35933.19999999999,136144.80000000002,2019
769158539,TIN,"External Client Unlimited, Inc 4",Public Limited Company,55494,0.0,0.23824820896429993,0.5698211509470066,331514.4,55252.399999999994,141742.8,2019
3187579103,TIN,Continential Data Corporation 6,Sole Proprietorship,209366,0.0,0.8452234059621877,0.2665265086930016,240732.0,40122.0,194482.80000000002,2019
3783854659,TIN,SGG Industries,Public Limited Company,39785,0.0,0.40577966946405625,0.07534415335031344,60780.0,10129.999999999996,51350.399999999994,2019
6844082188,TIN,Enigma Wireless Design 8,Sole Proprietorship,163333,0.0,0.12048572861305534,0.045830395772741964,214953.60000000003,35825.600000000006,380233.20000000007,2019
600445114,TIN,Proffessional Security Group,Sole Proprietorship,165942,0.0,0.8036571999825393,0.03176622037819876,73150.8,12191.8,24747.6,2019
5265288439,TIN,Canadian Outsourcing 9,Unlimited Partnership,242498,0.0,0.49574023116688243,0.8847047544839525,286198.8,47699.79999999999,143757.6,2019
3731218775,TIN,Graphic Server Universal 6,Sole Proprietorship,135302,0.0,0.5656693638510254,0.032652579911171264,197787.6,32964.600000000006,155823.6,2019
1599963653,TIN,External Solutions LLC 2,Statutory Company,54514,0.0,0.5212365567900806,0.8572719051485708,212826.0,35470.99999999999,469563.60000000003,2019
6245441944,TIN,Profit Computer Concierge,Unlimited Partnership,162247,0.0,0.21066050246620444,0.1167215856428379,363518.39999999997,60586.39999999999,319162.8,2019
3189208003,TIN,Global Solutions Studios 10,Sole Proprietorship,20015,0.0,0.34475531702913204,0.8510692186239492,235740.0,39290.0,80936.4,2019
9265827413,TIN,Silicon Innovation LLC,Limited Partnership,272016,0.0,0.42634196062574164,0.8935203588371573,245803.19999999998,40967.2,314756.4,2019
1170070623,TIN,Administrative Paradigm Universal 5,Statutory Company,248761,0.0,0.1527870101427287,0.4284894673080787,113253.6,18875.600000000006,478305.5999999999,2019
3022684219,TIN,Technical Computer Ltd 9,Unlimited Partnership,251261,0.0,0.05526249533171147,0.4665096525964752,182407.2,30401.20000000001,118904.4,2019
2821220870,TIN,Integrity 4,Private Company Limited by Shares,207469,0.0,0.5084302246487967,0.04956445018869079,220668.00000000003,36778.0,305674.79999999993,2019
257435657,TIN,Key Software 3,Unlimited Partnership,20327,0.0,0.36471971966116434,0.8147265392343463,93705.59999999999,15617.599999999995,166736.4,2019
2810009619,TIN,"American Paradigm Unlimited, Inc 10",Private Company Limited by Shares,231826,0.0,0.469226173120132,0.39897420457859195,191222.40000000002,31870.399999999998,314101.19999999995,2019
6577904241,TIN,North American Trade Group 6,Limited Partnership,41297,0.0,0.052186079904035544,0.8190497944051681,281341.19999999995,46890.2,122820.0,2019
7656774841,TIN,Continential Wireless Worldwide 4,Private Company Limited by Shares,59538,0.0,0.059040511266767313,0.7527368937759161,282649.19999999995,47108.200000000004,480492.0,2019
815235403,TIN,Talro Trading,Private Company Limited by Shares,119651,0.0,0.7047627897866945,0.8614065924205798,190858.80000000002,31809.800000000003,95613.6,2019
6944152117,TIN,Certified Integrity Technologies 7,Sole Proprietorship,55763,0.6995975125165742,0.5584575807394387,0.46104436367395946,79384.79999999999,13230.799999999996,168259.2,2019
5016013185,TIN,Internet Community Group 4,Unlimited Partnership,281639,0.1458896825315622,0.46394220354235527,0.5511886917348355,90338.40000000001,15056.400000000005,136622.40000000002,2019
1190102616,TIN,Network Cluster 8,Holding Company,90558,0.0,0.46627067637670155,0.17363873639433486,308287.2,51381.200000000004,454926.00000000006,2019
7207278736,TIN,Expert Interactive Resources 5,Private Company Limited by Shares,266759,0.5542387441097657,0.6560968488308734,0.15831324732073757,166222.8,27703.800000000003,104636.4,2019
6593243113,TIN,Certified Security 7,Limited Partnership,92282,0.0,0.0750312722030971,0.047654134523227,99770.4,16628.4,95922.0,2019
3811413399,TIN,Key Digital Concierge 9,Statutory Company,50548,0.0,0.28075742102896906,0.7400161727698056,79436.4,13239.399999999994,221448.0,2019
9148463321,TIN,"Profit Interactive Unlimited, Inc 5",Unlimited Partnership,161371,0.0,0.41475369492790426,0.516191609630336,139281.59999999998,23213.600000000002,109645.2,2019
9682017292,TIN,Visual Interworks Design 8,Unlimited Partnership,92459,0.0,0.08222802194363683,0.0866564735964636,124815.6,20802.600000000006,5041.2,2019
3634428125,TIN,Global Inc 8,Statutory Company,135768,0.0,0.003374613015987593,0.2022364040557645,120078.0,20013.0,282295.2,2019
704735336,TIN,Administrative Trade Telecom 3,Sole Proprietorship,199314,0.0,0.021892882722168695,0.12651973823637844,149222.40000000002,24870.4,396894.0,2019
6643235367,TIN,Technical PC Studios 10,Subsidiary Company,193493,0.0,0.17983811284763604,0.44813805992567135,181231.2,30205.20000000001,413402.39999999997,2019
5105014796,TIN,Proffessional Wireless Advertising 10,Sole Proprietorship,164365,0.0,0.3602998352240294,0.04670488354804214,273817.2,45636.20000000001,413474.4,2019
4268117011,TIN,Network Cluster 9,Public Limited Company,100120,0.0,0.06884055637775212,0.37990219289817917,284367.60000000003,47394.60000000003,430939.20000000007,2019
4007721809,TIN,"Open Networks Unlimited, Inc 4",Subsidiary Company,296226,0.0,0.5692131706633481,0.4827668680608829,293310.0,48885.0,237185.99999999997,2019
7030172744,TIN,Taleb Trading,Unlimited Partnership,203205,0.0,0.2189694132666279,0.5066457823666787,170660.40000000002,28443.399999999998,109540.79999999999,2019
7475454150,TIN,Internal Computer Telecom 6,Subsidiary Company,102461,0.0,0.8762341457040348,0.4228151477067817,158125.2,26354.199999999993,117782.4,2019
7534153349,TIN,Canadian Community Group 9,Limited Partnership,104632,0.22177062673220718,0.016960884794461895,0.06268042889630723,194990.40000000002,32498.399999999994,146755.19999999998,2019
3004081538,TIN,Reliable Services Advertising 2,Limited Partnership,194680,0.0,0.00246090307319945,0.41530379305428144,135950.4,22658.400000000005,68022.0,2019
8188147916,TIN,American Software,Limited Partnership,189631,0.0,0.4759297547082464,0.8180311796199188,215197.19999999995,35866.19999999998,171994.8,2019
4214183550,TIN,Expert Integrity Technologies,Chartered Company,290388,0.0,0.15479441872263566,0.6639094278064306,306804.0,51134.0,371350.8,2019
8425518079,TIN,Virtual Services Corporation,Public Limited Company,217295,0.0,0.8201702372112162,0.09548110919115034,350640.0,58439.999999999985,225000.0,2019
9915435354,TIN,External Technologies Design 3,Chartered Company,150120,0.0,0.3598318495337552,0.6551208329006436,169665.59999999998,28277.599999999988,153597.6,2019
4366327339,TIN,Internet Community Group 7,Chartered Company,60105,0.0,0.09823245003273982,0.24303153963970606,177993.6,29665.600000000002,124119.59999999999,2019
929868531,TIN,Network Server Studios 10,Limited Partnership,144383,0.2771601038773998,0.34030455888481265,0.7415455884913279,171261.6,28543.60000000001,231391.2,2019
1303052065,TIN,"Micro Client Unlimited, Inc 5",Subsidiary Company,147581,0.0,0.7065384335899173,0.46418467998093915,176294.40000000002,29382.4,189213.59999999998,2019
7468350291,TIN,Expert Interactive Resources 6,Chartered Company,33073,0.0,0.5735198649682144,0.672468502239277,398774.39999999997,66462.4,284607.6,2019
7354253599,TIN,Technical Concepts Studios 2,Chartered Company,123165,0.32040733511404385,0.4053255505863776,0.3644242286318211,118999.19999999998,19833.199999999997,42727.2,2019
2259147814,TIN,Profit Server Concierge 2,Holding Company,189215,0.0,0.4626703127437487,0.6684655448938838,141974.4,23662.399999999998,105691.2,2019
4484020493,TIN,Network Server Studios 3,Unlimited Partnership,241903,0.0,0.27789818088853446,0.19081474361575973,182020.8,30336.799999999996,107961.6,2019
5869063483,TIN,Technical Paradigm Technologies 6,Unlimited Partnership,137069,0.0,0.1560462172176344,0.7633231241051331,288140.4,48023.40000000001,430406.39999999997,2019
1735824620,TIN,Certified Paradigm Concierge 9,Unlimited Partnership,72324,0.0,0.44230320968133935,0.19245326639014707,143211.6,23868.6,455412.00000000006,2019
228541401,TIN,Quantum Server Universal 7,Unlimited Partnership,32231,0.0,0.26958381555577315,0.6745492240668476,203773.2,33962.2,170220.0,2019
5647738174,TIN,Technical Paradigm Technologies 8,Private Company Limited by Shares,22865,0.0,0.7339081449985138,0.8232172203640258,219484.8,36580.799999999996,175446.0,2019
6477534069,TIN,Certified Paradigm Concierge 5,Chartered Company,124104,0.5745747911436644,0.24853477302460064,0.4016599269231692,220323.6,36720.6,35310.0,2019
581714862,TIN,Cyber Innovation Corp 9,Unlimited Partnership,26298,0.0,0.7852148554652411,0.26289790746092206,97275.6,16212.599999999999,255542.40000000002,2019
7395804409,TIN,Canadian Media Design,Holding Company,45635,0.0,0.3086502109012919,0.13040501739157387,311198.4,51866.39999999998,127918.8,2019
7791591251,TIN,Expert Interactive Resources 3,Chartered Company,168847,0.0,0.7445621696306653,0.2570682534408069,149535.59999999998,24922.59999999999,49815.6,2019
66660635,TIN,Proffessional Security Group 6,Sole Proprietorship,90000,0.0,0.606328470724192,0.8191042478130816,209445.6,34907.600000000006,121678.8,2019
9644430397,TIN,Expert Integrity Technologies 3,Chartered Company,286627,0.0,0.26298134376515847,0.7965278273489889,72232.79999999999,12038.799999999996,49935.6,2019
3723133690,TIN,Silicon Experts Technologies 10,Public Limited Company,165063,0.0,0.03418284957682081,0.08358121747804727,342027.6,57004.6,296445.60000000003,2019
6376197781,TIN,Expert Telecom 8,Limited Partnership,73589,0.0,0.849831565561354,0.6388066489370008,386926.8,64487.79999999998,163190.40000000002,2019
1454431329,TIN,Proffessional Security Group 3,Holding Company,267254,0.0,0.8911120300652304,0.1000781272970064,190680.0,31779.999999999993,0.0,2019
3376574144,TIN,Silicon Corp 10,Unlimited Partnership,123319,0.0,0.5911659374492729,0.5727597083183449,115888.8,19314.8,223164.0,2019
2284133794,TIN,Expert Telecom,Private Company Limited by Shares,166504,0.0,0.6066029976391557,0.8613438711876418,196932.0,32822.0,144471.6,2019
9558049688,TIN,Reliable Services Advertising,Statutory Company,175663,0.0,0.4052387294217712,0.7852375442143743,183500.4,30583.4,147403.2,2019
5956988316,TIN,Quantum Interworks Advertising 10,Limited Partnership,196315,0.0,0.47323063068060806,0.4690287998232332,201505.19999999998,33584.2,196429.19999999998,2019
7636191866,TIN,Omega Trading Company,Limited Partnership,246908,0.0,0.7123072194849634,0.19724531009908775,197920.80000000002,32986.80000000001,237392.40000000002,2019
5122808646,TIN,Open Unified Studios 7,Unlimited Partnership,291965,0.0,0.32052259708485226,0.8495913999244614,225456.00000000003,37576.0,168519.59999999998,2019
3726663806,TIN,Internal Unified Technologies,Chartered Company,107510,0.0,0.510152222773649,0.17332316109295018,136513.2,22752.200000000004,92198.4,2019
6890410547,TIN,Visual Interworks Design 4,Holding Company,70205,0.5541619268998531,0.6206638560737858,0.4464228382207172,225691.19999999998,37615.19999999998,282448.8,2019
7275679651,TIN,Red Hat Computer Resources 4,Unlimited Partnership,269410,0.0,0.12847524549560949,0.3016143844425335,230076.0,38345.999999999985,25082.4,2019
1540517521,TIN,Open Unified Studios 5,Subsidiary Company,225880,0.0,0.30115489484944147,0.3200211172192704,116013.59999999999,19335.6,235960.80000000002,2019
1407905016,TIN,"Micro Client Unlimited, Inc 3",Statutory Company,17555,0.0,0.3168248998132912,0.47015522598373316,303291.6,50548.600000000006,265676.4,2019
4005281668,TIN,Proffessional Wireless Advertising 6,Subsidiary Company,71487,0.0,0.14669002877449147,0.6553298153905411,215552.40000000002,35925.4,160437.6,2019
6793012915,TIN,Silicon Corp 2,Limited Partnership,271161,0.6978804509417954,0.6551077983830715,0.1643451185692871,201196.8,33532.799999999996,131577.6,2019
941705765,TIN,Indicative Community Technologies 5,Private Company Limited by Shares,296217,0.16189849847011514,0.21478562277278807,0.2926013338844715,156814.8,26135.799999999996,79275.59999999999,2019
996611542,TIN,Ironclad Software Concierge 9,Chartered Company,289006,0.0,0.4998388321917223,0.09404160376939046,278638.8,46439.799999999996,252126.0,2019
1573439040,TIN,American Software 10,Sole Proprietorship,186158,0.0,0.670629731127923,0.6427596987504102,83052.0,13842.000000000004,334689.6,2019
6241557590,TIN,Internet Community Group 2,Unlimited Partnership,56313,0.0,0.28208153494047666,0.6091896123066399,279958.8,46659.8,450768.0,2019
6798940101,TIN,Executive Unified Technologies 4,Holding Company,154516,0.0,0.2227309966635503,0.473683811521766,115912.8,19318.800000000007,226573.2,2019
4652588990,TIN,JKS OILCO,Subsidiary Company,26584,0.4045768640110501,0.2388273021209684,0.6214380628641835,258410.4,43068.399999999994,217683.6,2019
1025593026,TIN,North American Interworks Studios,Public Limited Company,16126,0.0,0.6230334591052875,0.05721161946138609,213662.40000000002,35610.40000000001,619371.6,2019
5883329561,TIN,Technical PC Studios 8,Statutory Company,232303,0.0,0.5489832919785158,0.13913122949342477,74932.8,12488.8,576686.4,2019
1025181067,TIN,Cyber Innovation Corp 2,Limited Partnership,32875,0.0,0.43470479246453764,0.7871565593252928,321542.4,53590.40000000001,115396.8,2019
7674226591,TIN,Key Digital Concierge 3,Chartered Company,263333,0.0,0.5821292055454174,0.7765924337597674,143607.6,23934.600000000006,139335.6,2019
7803395330,TIN,Key Software,Statutory Company,280219,0.47845168453096065,0.5573658708518123,0.796905285956219,191481.6,31913.599999999995,261893.99999999997,2019
